Student_ID,Name,Gender,Age,Department,Year,Attendance,Study_Hours,Current_GPA
S1284,Alexandria Hunt,Female,20,Engineering,1,61.68,8.4,3.88
S1285,Matthew Callahan,Male,18,Science,4,67.35,9.5,2.85
S1286,Vanessa Fisher,Female,24,Engineering,3,64.1,3.3,3.37
S1287,Kelly Morales,Female,22,Science,3,66.26,2.7,2.89
S1288,Jason Villanueva,Female,24,Commerce,4,98.31,1.5,2.52
S1289,Michelle Carter,Male,19,Commerce,1,64.55,4.2,4.0
S1290,Katherine Gonzalez,Male,19,Commerce,1,82.26,4.9,3.29
S1291,Julie Butler,Male,21,Engineering,2,70.45,6.4,3.13
S1292,David Ward,Male,24,Arts,3,86.09,6.7,3.6
S1293,Daniel Williams,Male,24,Commerce,2,51.1,3.7,3.59
S1294,Nathan Carroll,Male,21,Arts,1,68.57,1.1,2.95
S1295,Ashley Bauer,Female,25,Arts,2,72.55,8.5,2.43
S1296,Alex Guzman,Male,20,Commerce,1,59.23,4.6,2.63
S1297,Kyle Carter,Female,20,Arts,1,76.79,4.9,3.58
S1298,Felicia Smith,Female,20,Commerce,4,84.63,9.0,3.57
S1299,Frank Buchanan,Male,22,Engineering,2,93.48,1.6,2.72
S1300,Craig Anderson,Male,23,Engineering,4,77.13,4.9,3.95
S1301,Anthony Austin,Male,25,Science,2,69.59,1.5,3.92
S1302,Matthew Fleming,Female,22,Arts,1,51.02,1.4,3.89
S1303,Victor Wang,Female,23,Arts,1,68.23,9.2,2.61
S1304,Brandon Hunter,Female,18,Engineering,1,71.33,4.4,2.14
S1305,Kenneth Rodriguez,Female,25,Engineering,4,84.33,4.6,3.49
S1306,Terry Bates,Female,19,Arts,4,66.87,2.6,3.75
S1307,Alex Phillips,Male,24,Arts,2,81.71,1.7,3.82
S1308,Lisa Diaz,Male,18,Engineering,2,76.1,9.6,3.26
S1309,Stacy Marsh,Male,21,Arts,4,55.84,1.4,3.42
S1310,Alexis Booth,Female,23,Commerce,3,58.04,8.7,2.56
S1311,Sara Warren,Female,20,Arts,4,73.55,2.1,3.13
S1312,John Garcia PhD,Female,18,Engineering,3,81.36,1.3,3.47
S1313,Andrew Reid,Male,20,Science,2,94.29,1.9,2.64
S1314,Maria Cain,Female,24,Arts,4,50.95,2.2,2.58
S1315,Todd Brooks,Female,25,Arts,1,62.01,7.2,3.6
S1316,Lisa Williams,Female,24,Science,2,88.2,9.0,2.99
S1317,Joel Flowers,Female,21,Science,1,59.68,7.4,3.19
S1318,David Yang,Female,25,Engineering,2,65.95,7.6,3.89
S1319,Patricia Hendricks,Male,24,Science,3,56.97,6.0,2.07
S1320,Dr. Robert Wolf,Female,24,Arts,2,70.34,6.2,3.53
S1321,Loretta Howard,Male,20,Engineering,3,93.08,4.2,2.7
S1322,Mark Young,Female,18,Commerce,4,67.84,9.4,2.06
S1323,Katherine Mccarthy,Female,24,Arts,3,83.76,3.7,2.21
S1324,John Brandt,Male,21,Commerce,4,73.05,5.1,3.26
S1325,Jonathan Duran,Female,20,Science,2,51.24,5.1,2.52
S1326,Stephanie Vasquez,Female,24,Science,3,99.88,4.4,2.23
S1327,Nicholas Ross,Male,21,Commerce,2,92.83,2.6,3.97
S1328,Leslie Chavez,Female,20,Engineering,4,71.07,9.9,2.54
S1329,Lisa Gonzalez,Male,19,Engineering,1,53.61,9.2,3.19
S1330,Chad Green,Female,25,Science,1,96.87,7.9,2.94
S1331,Jason Smith,Female,20,Commerce,2,85.69,7.5,3.73
S1332,Joanna Brooks,Female,23,Arts,2,94.17,4.3,2.99
S1333,Dr. Kristen Webb,Female,21,Science,3,67.49,1.8,2.22
S1334,Lisa Reyes,Male,24,Engineering,1,60.11,2.5,2.78
S1335,Kristy Mcgrath,Female,22,Commerce,4,91.06,2.8,2.16
S1336,Jenna Carter,Female,19,Arts,1,94.71,6.0,2.84
S1337,Linda Raymond,Male,21,Arts,3,64.28,2.7,2.21
S1338,Sarah Thompson,Female,19,Arts,3,54.17,5.2,2.35
S1339,Breanna Gentry,Female,18,Arts,3,55.93,3.9,2.3
S1340,Carrie Lynn,Male,22,Science,4,90.44,7.4,2.3
S1341,Danielle Wise,Male,23,Engineering,2,67.91,8.3,3.65
S1342,Gary Mcmillan,Male,25,Commerce,4,78.97,8.9,3.95
S1343,Glenn Phillips,Male,20,Commerce,1,97.88,1.4,3.93
S1344,Mark Mckinney,Female,18,Science,2,62.65,8.0,2.12
S1345,Steven Fields,Male,24,Commerce,3,51.2,7.7,2.6
S1346,Cory Parker,Male,21,Engineering,1,81.98,5.2,3.53
S1347,David Wright,Female,22,Commerce,3,74.75,8.9,3.14
S1348,Johnny Young,Male,25,Commerce,1,55.51,8.4,2.62
S1349,Jonathan Randolph,Female,24,Science,4,99.83,8.7,3.31
S1350,Laura Maxwell,Female,21,Science,3,70.08,2.5,3.58
S1351,Mark Mendoza,Female,22,Engineering,1,67.55,2.7,3.35
S1352,Anthony Jackson,Male,21,Arts,4,86.38,9.3,3.29
S1353,Jesse Lopez,Male,21,Arts,2,72.55,7.9,2.36
S1354,Lance Williams,Male,23,Commerce,3,58.45,8.8,2.97
S1355,Timothy Holland,Male,22,Science,2,95.03,2.8,3.88
S1356,Annette Mccoy,Male,24,Engineering,4,95.6,8.4,3.88
S1357,David Johnson,Male,25,Engineering,2,82.83,2.5,2.44
S1358,Michael Mckinney,Female,25,Arts,4,61.12,4.2,2.3
S1359,John James,Male,23,Engineering,2,95.43,6.6,2.76
S1360,Rebecca Lee,Male,21,Arts,4,99.18,2.0,2.64
S1361,Vanessa Lambert,Female,24,Arts,2,88.1,3.2,3.13
S1362,Austin Lewis,Male,25,Science,1,64.45,4.4,3.66
S1363,Michelle Morris,Female,23,Commerce,2,76.7,1.8,2.26
S1364,Diane Black,Female,19,Commerce,4,63.23,7.3,3.15
S1365,David Ruiz,Male,18,Commerce,2,89.79,3.9,2.35
S1366,Thomas Jones,Female,19,Arts,4,70.49,6.6,2.4
S1367,Laura Martin,Female,19,Science,3,91.79,8.6,3.36
S1368,Jennifer Rodriguez,Female,22,Engineering,1,90.18,6.1,2.42
S1369,Alexandra Mccoy,Male,24,Science,3,80.34,7.4,2.78
S1370,Linda Hall,Male,22,Engineering,4,70.56,3.9,2.98
S1371,Stacey Murray,Male,23,Science,2,83.71,4.3,3.96
S1372,Michael Marsh,Female,18,Science,2,71.78,1.8,3.43
S1373,Russell Irwin,Female,20,Engineering,1,65.32,7.4,2.13
S1374,Jennifer Small,Male,18,Engineering,4,73.99,7.7,2.39
S1375,Connie Ashley,Female,18,Commerce,4,72.33,9.2,3.49
S1376,Kristin Foster,Female,21,Science,1,72.7,9.0,2.79
S1377,Nicholas Williamson,Female,24,Science,2,87.91,2.3,2.23
S1378,Morgan Jones,Female,22,Arts,1,70.06,2.1,2.27
S1379,Raymond Navarro,Female,23,Arts,2,66.63,2.9,2.16
S1380,Charles Garcia,Female,20,Science,3,80.31,5.5,2.86
S1381,Mary Parker,Male,20,Science,1,55.75,7.2,2.28
S1382,Michael Allen,Male,25,Commerce,2,84.44,3.5,3.37
S1383,Kristen Hall,Male,20,Science,2,93.88,3.7,2.71
S1384,Ronald Gray,Female,25,Commerce,2,51.96,3.6,2.99
S1385,John Buckley,Male,25,Engineering,1,78.3,6.5,2.99
S1386,Cindy Johnson,Female,21,Science,1,63.72,9.3,3.19
S1387,Julie Brown,Male,18,Arts,1,61.49,4.8,2.59
S1388,Rodney Finley,Male,21,Science,1,71.32,9.2,3.84
S1389,Rachel Yates,Male,19,Science,1,50.51,9.1,2.28
S1390,Robert Davies,Female,20,Commerce,3,90.9,2.2,2.23
S1391,Thomas Hernandez,Male,19,Arts,3,77.55,8.7,2.01
S1392,Corey Powers,Male,20,Arts,4,97.59,9.2,3.81
S1393,Sheila Wright,Male,25,Arts,3,80.68,1.1,2.6
S1394,Desiree Smith,Female,19,Engineering,3,82.49,5.8,2.84
S1395,Michelle Shaw,Female,25,Science,3,89.99,2.5,3.93
S1396,Rebecca Kline,Female,19,Arts,2,70.87,3.7,2.03
S1397,Amber Mueller,Male,25,Science,3,53.35,4.3,3.74
S1398,Michelle Watkins,Female,18,Science,4,96.52,2.6,3.1
S1399,Lisa Martinez DDS,Male,22,Engineering,2,92.95,6.2,2.36
S1400,Kevin Klein,Female,25,Engineering,3,53.2,2.5,2.24
S1401,Erin James,Female,23,Engineering,2,80.23,1.5,3.67
S1402,Kathy Mendoza,Female,20,Science,4,60.55,9.1,3.38
S1403,Patricia Smith,Female,23,Science,4,86.17,5.9,2.98
S1404,Kimberly Allen,Female,21,Science,3,64.41,9.6,3.14
S1405,Laurie Cunningham,Female,20,Science,1,54.44,2.6,2.08
S1406,Shannon Morgan,Male,18,Engineering,2,68.75,4.8,3.72
S1407,Christine Rush,Female,18,Science,3,62.32,4.5,2.2
S1408,Cody Lee,Male,18,Arts,2,60.16,7.0,2.33
S1409,Catherine Jones,Male,20,Engineering,3,90.58,4.1,3.13
S1410,Thomas Clayton,Male,21,Arts,1,94.18,1.1,2.8
S1411,Joseph Lindsey,Female,24,Arts,4,93.61,6.1,3.28
S1412,William Welch,Female,21,Commerce,3,85.16,8.6,2.55
S1413,Jennifer Bailey,Male,21,Science,2,65.42,4.8,2.64
S1414,Derek Turner,Female,21,Science,4,51.25,5.1,2.17
S1415,Dr. Mark Brewer Jr.,Male,24,Commerce,4,85.19,9.0,2.49
S1416,David Barnes,Male,21,Commerce,1,76.49,1.2,2.9
S1417,Amy Ortiz,Male,25,Commerce,1,51.61,2.7,2.45
S1418,James Davis,Female,20,Commerce,1,73.61,6.7,3.68
S1419,Diana Melendez,Male,23,Science,3,74.04,2.6,2.98
S1420,Sarah Warren,Female,19,Engineering,1,84.39,9.3,3.27
S1421,Tammy Warren,Female,19,Commerce,1,76.22,4.9,3.21
S1422,Cody Brooks,Male,23,Arts,1,87.81,8.5,3.63
S1423,Jessica Greene,Female,19,Commerce,2,74.33,1.7,2.7
S1424,Johnny Ford,Male,20,Science,2,77.77,9.9,3.38
S1425,Phyllis Cunningham,Female,19,Arts,1,55.76,8.3,2.78
S1426,Pamela Schroeder,Male,22,Commerce,3,98.71,9.1,2.87
S1427,Emily Jennings,Male,18,Engineering,1,89.48,3.0,3.36
S1428,Katie Rodriguez,Female,20,Commerce,4,86.93,2.6,2.75
S1429,Danny Carpenter,Female,21,Arts,1,84.57,2.9,2.99
S1430,Melvin Leblanc,Male,21,Commerce,2,72.8,4.3,3.63
S1431,Shannon Fitzgerald,Male,21,Science,1,97.77,9.3,3.87
S1432,Paul Dalton,Male,22,Arts,4,74.58,5.4,3.68
S1433,Jeffrey Mcdaniel,Male,20,Commerce,3,73.27,1.3,3.51
S1434,Katherine Oliver,Female,25,Commerce,2,72.54,3.2,2.93
S1435,Lauren Allen,Female,22,Arts,4,70.0,4.7,3.86
S1436,Samantha Porter,Female,24,Arts,1,84.18,10.0,3.4
S1437,John Shaw,Female,22,Engineering,3,51.13,6.4,2.11
S1438,Cody Young,Female,21,Science,4,59.75,1.8,3.84
S1439,Joseph Villa,Female,21,Science,4,79.09,3.5,2.35
S1440,John Pierce,Female,18,Engineering,1,93.99,1.6,2.26
S1441,Stephen Thomas,Female,23,Engineering,2,85.44,6.3,2.61
S1442,Tony Stewart,Male,22,Science,1,62.78,5.7,3.88
S1443,Joshua Chapman,Male,21,Engineering,3,92.51,9.8,3.36
S1444,Angela Woods,Male,23,Arts,3,81.65,2.8,2.69
S1445,Raymond Allen,Male,22,Arts,2,76.26,2.2,3.54
S1446,Tony Rush,Male,18,Commerce,4,69.32,6.3,3.75
S1447,Michael Washington,Male,18,Commerce,1,95.39,9.6,3.21
S1448,Steven Bennett,Female,21,Commerce,2,59.21,3.1,2.75
S1449,Antonio Espinoza,Male,22,Science,3,93.06,1.9,2.35
S1450,Sharon Horn,Male,21,Commerce,4,95.26,8.9,2.83
S1451,David Sandoval,Male,25,Engineering,1,66.58,1.7,3.95
S1452,David Vasquez,Female,22,Engineering,1,69.66,4.9,2.99
S1453,Dave Velasquez,Male,23,Science,4,69.56,5.5,3.15
S1454,Amy Greene,Male,21,Engineering,2,93.13,4.8,2.77
S1455,Julie Jackson,Female,19,Arts,4,78.36,1.3,2.59
S1456,Kathy Lopez,Female,18,Science,4,96.76,1.1,3.0
S1457,Brian Gonzalez,Female,18,Arts,1,69.32,7.3,3.34
S1458,Sandra Taylor,Female,24,Engineering,2,97.93,1.4,3.68
S1459,Johnathan Williams,Female,23,Arts,2,66.62,5.4,3.82
S1460,Brittany Mosley,Female,21,Science,4,97.66,1.9,2.03
S1461,Karen Medina,Female,19,Commerce,1,59.07,3.6,2.93
S1462,Nicole Watkins,Male,20,Commerce,1,79.59,1.9,3.36
S1463,David Haas,Female,25,Science,3,81.92,2.4,3.27
S1464,Roy Park,Female,25,Arts,4,85.84,3.4,2.3
S1465,Jennifer Gonzales,Female,25,Science,4,92.89,2.7,2.49
S1466,Nicholas Smith,Female,18,Engineering,1,78.88,9.7,2.58
S1467,Joseph Becker,Male,22,Engineering,1,89.35,2.2,3.3
S1468,Steven Lopez,Male,24,Arts,4,69.65,3.6,2.33
S1469,Latoya Paul,Female,23,Engineering,1,86.16,4.2,3.71
S1470,Aaron Webb,Male,25,Science,3,92.0,4.1,3.18
S1471,Maria Brooks,Female,19,Commerce,2,87.21,3.6,2.31
S1472,Robert Bailey,Male,20,Commerce,3,92.32,8.1,3.19
S1473,Jerry Kelley,Male,18,Arts,1,89.1,7.6,3.62
S1474,Andrew Proctor,Female,21,Arts,2,80.64,1.1,2.2
S1475,Christopher Scott,Male,19,Engineering,3,60.73,3.4,2.18
S1476,Jose Walker,Female,23,Arts,3,69.47,1.7,3.49
S1477,Joe Matthews,Male,21,Science,1,74.59,6.9,3.52
S1478,Gabriela Gibbs,Male,24,Commerce,3,82.71,6.7,2.29
S1479,Natalie Hudson,Female,22,Engineering,3,83.26,6.0,3.19
S1480,Eric Sims,Female,23,Engineering,4,79.64,1.8,3.32
S1481,Anthony Frank,Male,20,Commerce,1,74.95,6.5,2.02
S1482,William Holland,Male,18,Science,2,73.36,9.7,2.79
S1483,Ryan Johnson,Female,25,Arts,4,59.58,6.9,2.78
S1484,Carol Martinez,Female,25,Commerce,3,99.9,6.9,2.14
S1485,James Mendoza,Male,22,Engineering,2,74.75,2.7,2.36
S1486,William Terry,Male,21,Science,4,94.66,3.9,2.81
S1487,Ryan Pierce,Female,18,Science,4,51.9,8.3,3.87
S1488,Brent Sandoval,Female,21,Commerce,1,93.16,5.9,2.26
S1489,Alicia Wilson,Male,23,Commerce,2,58.5,3.4,3.19
S1490,Casey Mason,Female,20,Arts,1,50.23,5.9,2.0
S1491,Christina Faulkner,Female,18,Arts,4,89.38,9.0,2.14
S1492,Rebecca Welch,Male,21,Science,3,71.86,4.4,3.29
S1493,Stephanie Bennett,Male,25,Engineering,4,90.6,2.3,2.62
S1494,David Moore,Male,20,Engineering,4,54.34,5.8,2.85
S1495,Katherine Vance,Male,18,Arts,2,59.01,1.1,2.8
S1496,Tyler King,Female,21,Engineering,4,73.9,3.9,3.77
S1497,Mr. Travis Taylor DDS,Female,24,Science,1,96.05,3.4,2.66
S1498,Michael Wang,Female,20,Engineering,1,89.37,5.6,3.95
S1499,Rhonda Saunders,Female,20,Science,1,96.25,3.6,2.29
S1500,David Small,Male,21,Science,3,98.29,7.1,3.98
S1501,Danielle Williams,Male,25,Engineering,4,69.31,6.6,2.08
S1502,Natalie Pace,Female,20,Engineering,4,81.9,9.2,3.62
S1503,Amanda Moore,Male,19,Science,2,96.25,3.9,2.59
S1504,Mark Smith,Male,20,Commerce,3,95.11,1.5,2.46
S1505,Jesus Aguilar,Female,19,Engineering,1,95.02,3.4,3.38
S1506,Eric Dillon,Male,21,Commerce,2,53.89,4.9,2.48
S1507,Thomas Walker,Female,19,Science,2,79.92,2.4,2.43
S1508,Vanessa Harrison,Female,19,Commerce,1,71.27,2.8,2.33
S1509,Christopher Thompson,Female,25,Arts,4,51.61,9.7,2.96
S1510,Terri Lawrence,Male,20,Arts,1,91.29,1.5,2.86
S1511,Diana Collins,Female,21,Commerce,4,68.06,8.0,3.92
S1512,Anna Byrd,Female,22,Engineering,4,75.45,1.6,2.23
S1513,Elizabeth Jefferson,Female,20,Science,3,58.28,4.2,2.91
S1514,David Townsend,Female,21,Engineering,4,73.07,1.4,3.8
S1515,Jennifer Baldwin,Male,18,Arts,3,96.17,8.4,2.68
S1516,Monica Evans,Female,24,Commerce,4,87.54,8.7,3.57
S1517,Rebecca Herring,Female,22,Engineering,2,82.73,5.2,2.01
S1518,Samuel Bennett,Female,23,Arts,2,87.43,5.7,2.17
S1519,Erica Kim DDS,Male,20,Commerce,4,87.22,3.2,2.33
S1520,Christian Campbell,Male,23,Arts,3,69.07,7.4,3.5
S1521,Stephen Rosario,Male,25,Engineering,4,74.79,1.7,2.81
S1522,Shawn Lee,Male,18,Arts,3,51.52,2.0,3.61
S1523,Bethany Edwards,Female,21,Engineering,2,73.14,1.5,3.43
S1524,Andrea Luna DDS,Male,19,Commerce,1,69.16,8.2,2.04
S1525,Keith Alexander,Male,19,Commerce,3,83.68,2.2,2.38
S1526,David Mitchell,Female,19,Arts,2,50.51,3.6,2.68
S1527,Patrick Carney,Male,19,Arts,1,72.96,3.8,2.33
S1528,Julia Allen,Male,18,Engineering,1,80.61,4.7,3.25
S1529,Megan Singleton,Male,23,Engineering,4,75.91,8.0,3.24
S1530,Jessica Jefferson,Male,19,Engineering,1,84.64,9.3,3.84
S1531,Jonathan Brown,Female,19,Arts,4,69.69,3.9,2.77
S1532,Andrew Walters,Male,24,Commerce,1,85.39,2.7,3.85
S1533,Trevor Wood,Male,20,Commerce,2,54.04,8.6,3.77
S1534,Adriana Huff,Female,20,Science,4,57.01,2.5,2.12
S1535,Donald Beck,Male,20,Science,1,56.28,3.3,3.09
S1536,Kenneth Rosales,Male,19,Engineering,1,64.52,6.6,2.79
S1537,Dan Armstrong,Female,19,Arts,3,84.9,1.3,3.92
S1538,Stephen Nicholson,Female,25,Science,2,56.34,1.5,3.29
S1539,Dr. Melinda Flores,Female,21,Commerce,2,57.69,3.5,2.18
S1540,Gabrielle Watkins,Male,24,Science,4,93.13,4.7,2.05
S1541,Bethany Butler,Female,23,Science,2,52.88,4.3,2.12
S1542,Angela Scott,Female,25,Engineering,1,66.01,5.9,3.63
S1543,David Norton,Male,19,Engineering,4,90.04,3.9,2.86
S1544,Timothy Gilmore,Female,24,Arts,1,54.49,6.7,2.28
S1545,Spencer Jones,Female,21,Commerce,3,52.47,4.4,3.89
S1546,Jennifer Gordon,Female,24,Science,3,54.63,3.8,3.79
S1547,Carol Wagner,Male,20,Engineering,1,63.9,2.9,3.34
S1548,Stephanie Hardin,Male,21,Engineering,3,93.46,7.8,2.28
S1549,Michelle Gardner,Female,18,Engineering,4,90.25,8.5,2.06
S1550,Mrs. Christina Hanna MD,Female,21,Engineering,2,76.36,7.8,3.65
S1551,Amy Lee,Female,21,Science,4,87.3,9.2,2.92
S1552,Michael Gaines,Male,19,Arts,4,67.07,3.7,2.47
S1553,Mr. Philip Paul,Female,19,Engineering,2,75.86,4.2,3.72
S1554,Willie Black,Male,21,Engineering,1,66.21,3.0,2.21
S1555,Scott Dennis,Male,18,Commerce,1,58.36,9.5,2.69
S1556,Robert Salazar,Female,22,Engineering,2,79.29,7.3,2.79
S1557,Mark Robinson,Male,22,Science,3,58.72,3.7,3.17
S1558,Miguel Jimenez,Male,21,Science,4,53.71,9.5,2.28
S1559,Debra Thompson,Female,20,Science,3,89.67,9.4,3.4
S1560,Maria Morris,Male,22,Commerce,4,72.25,3.8,2.56
S1561,Lisa Hale,Male,21,Arts,3,93.97,3.8,3.63
S1562,Samantha Smith,Male,19,Science,1,71.8,1.3,3.76
S1563,Christine Chapman,Male,23,Engineering,2,78.93,8.5,2.57
S1564,Jason Smith,Male,24,Commerce,4,98.99,9.4,2.97
S1565,Billy Barajas,Male,19,Science,3,61.58,1.3,2.81
S1566,Brian Ortiz,Male,23,Science,4,77.14,5.2,2.2
S1567,Morgan Short,Male,22,Engineering,4,66.99,3.7,2.6
S1568,Patricia Ramirez,Female,18,Science,1,51.28,3.2,2.03
S1569,Abigail Davies,Male,23,Arts,1,53.28,7.3,3.57
S1570,Luis Conrad,Male,24,Arts,4,77.09,4.3,3.55
S1571,Joshua Dawson,Female,22,Arts,3,74.36,1.8,2.37
S1572,Megan Jensen,Male,21,Science,1,81.09,8.2,3.75
S1573,Mark Smith,Male,25,Commerce,1,70.69,4.8,3.72
S1574,Sharon Hatfield,Male,20,Engineering,2,81.56,7.0,3.03
S1575,Veronica Terry,Female,22,Science,3,90.71,8.4,3.43
S1576,Brian Lam,Male,19,Science,4,53.38,7.9,2.41
S1577,Deborah Odonnell,Female,25,Engineering,4,52.95,3.1,3.85
S1578,Michael Johnson,Male,24,Engineering,3,70.8,7.8,2.05
S1579,Kendra Bailey,Female,22,Commerce,1,68.94,9.6,2.38
S1580,Jacob Wood,Male,19,Engineering,4,85.47,8.4,2.78
S1581,Michael Webb,Female,19,Arts,4,78.49,6.5,3.54
S1582,Brian Gillespie,Female,20,Arts,3,68.34,1.5,3.41
S1583,Mary Johnson,Female,19,Engineering,1,88.32,6.4,2.44
S1584,Jerry Brock,Female,21,Engineering,4,75.81,3.6,3.42
S1585,Patricia Moran,Male,25,Commerce,3,66.1,6.2,3.42
S1586,Samantha Casey,Male,24,Arts,1,72.01,3.1,3.89
S1587,Mrs. Julie Romero,Male,23,Commerce,1,65.89,9.0,3.12
S1588,Cory Wright,Female,23,Arts,4,82.95,7.0,2.32
S1589,Noah Vasquez,Female,19,Arts,2,84.59,1.8,2.5
S1590,Jacqueline Osborn,Male,20,Arts,3,74.76,2.9,3.7
S1591,Heather Carr,Female,19,Commerce,2,85.41,2.9,3.35
S1592,Richard Jackson,Female,20,Engineering,3,62.23,8.6,2.86
S1593,Gregory Sanchez,Male,19,Commerce,2,99.34,7.6,3.37
S1594,Andrew Clark,Male,23,Engineering,2,87.13,5.7,4.0
S1595,Mr. Ronald Jackson,Male,20,Arts,1,97.52,1.5,3.32
S1596,Brittany Jenkins,Male,25,Science,4,92.09,4.2,2.92
S1597,Nicole King,Male,19,Engineering,4,59.33,5.3,3.98
S1598,Lauren Hopkins,Female,24,Engineering,4,85.31,1.2,2.66
S1599,Autumn Yates,Male,25,Science,3,54.23,1.5,3.4
S1600,Ryan Todd,Female,24,Engineering,2,86.87,3.1,3.79
S1601,Larry Walker,Female,25,Engineering,3,72.38,9.0,2.42
S1602,Joan Burton,Male,21,Engineering,3,68.47,4.8,2.31
S1603,Tamara Eaton,Female,23,Science,1,64.2,2.8,2.53
S1604,Brittany Hernandez,Male,22,Science,2,97.26,1.7,3.41
S1605,Ashley Jordan,Male,19,Engineering,3,55.27,1.3,3.95
S1606,Michael Moore,Female,24,Arts,2,87.48,5.3,3.3
S1607,Andrew Schneider,Male,24,Commerce,4,68.84,7.3,3.84
S1608,Beth Medina,Male,25,Arts,4,75.74,3.1,2.06
S1609,Michael Smith,Male,24,Engineering,1,66.87,9.0,2.69
S1610,Jessica Mcconnell,Male,22,Science,2,99.93,3.5,2.37
S1611,Anthony Reeves,Male,20,Engineering,2,95.64,3.5,3.32
S1612,Richard Lewis,Male,19,Commerce,3,65.5,9.9,3.42
S1613,Lisa Ray,Female,22,Arts,2,83.75,9.9,3.3
S1614,Melissa Gonzales,Female,23,Engineering,3,96.93,9.8,4.0
S1615,William Lopez,Female,19,Science,2,87.61,8.8,3.48
S1616,Shannon Hamilton,Female,22,Science,4,61.56,3.7,3.34
S1617,Ashley Herrera,Female,21,Commerce,2,61.85,6.1,2.16
S1618,James Garrett,Male,24,Science,1,57.29,8.0,3.59
S1619,Brittany Jefferson,Female,20,Engineering,1,90.23,9.8,2.15
S1620,Gabrielle Jensen,Male,19,Science,2,75.11,5.2,3.28
S1621,Travis Norris,Male,22,Commerce,1,93.04,8.3,2.85
S1622,Amber Crawford,Male,21,Arts,3,57.09,9.6,2.1
S1623,Amy Wright,Female,19,Arts,1,95.87,2.6,3.21
S1624,John Lindsey,Female,25,Commerce,1,50.69,8.5,3.4
S1625,Justin Perkins,Male,25,Science,2,80.37,6.9,3.16
S1626,David Mccall,Male,25,Arts,1,65.59,4.6,2.26
S1627,Carlos Patton,Male,21,Science,3,62.5,8.6,2.27
S1628,Toni Martinez,Female,21,Science,1,52.97,8.0,3.99
S1629,Paul Mills,Male,23,Science,1,74.76,3.9,3.48
S1630,Leah Garcia,Male,24,Commerce,4,92.99,2.2,2.97
S1631,Renee Jones,Male,25,Arts,1,52.54,7.9,2.52
S1632,Judith Lopez,Female,23,Science,2,58.17,8.9,2.89
S1633,Kelly Parsons,Female,25,Engineering,4,88.2,2.9,3.32
S1634,Craig Yang,Female,25,Engineering,4,51.32,7.2,2.7
S1635,Brittany Wallace,Female,23,Commerce,2,53.12,1.0,3.08
S1636,Devin Smith,Female,22,Engineering,4,88.84,8.8,2.39
S1637,Nancy Burch,Male,18,Engineering,2,99.33,6.5,3.16
S1638,Anthony Ellis,Male,23,Commerce,3,84.47,3.9,3.04
S1639,Taylor Wells,Male,18,Engineering,2,78.41,7.9,2.04
S1640,Kimberly Parks,Male,23,Science,3,60.57,9.1,2.26
S1641,Shannon Clements,Female,19,Engineering,3,79.21,3.5,2.38
S1642,Sara Nichols,Male,19,Science,4,65.38,3.5,2.66
S1643,Rebecca Ray,Male,19,Engineering,3,79.83,1.1,3.49
S1644,Ryan Gomez,Female,20,Science,3,89.05,9.8,2.03
S1645,Wendy Miller,Female,23,Science,3,58.85,6.6,2.81
S1646,Lisa Case,Male,18,Science,2,58.79,3.2,3.39
S1647,Wanda Welch,Female,24,Commerce,2,77.25,1.5,2.05
S1648,John Ramirez,Male,25,Science,3,65.88,5.7,2.02
S1649,Mark Morgan,Female,22,Science,1,53.01,5.3,3.27
S1650,Angela Brown,Male,19,Science,3,92.38,8.7,3.76
S1651,Timothy Patrick,Female,20,Engineering,2,97.76,3.9,3.33
S1652,Joshua Kennedy,Female,22,Science,4,95.87,8.6,2.89
S1653,Catherine Price,Male,24,Commerce,4,51.62,7.9,3.12
S1654,John Martin,Female,22,Science,3,70.19,5.6,3.62
S1655,Malik Walters,Female,21,Engineering,2,90.02,1.8,3.15
S1656,Katherine Hardy,Male,24,Engineering,3,87.97,2.9,2.83
S1657,Shelia Chang,Male,21,Commerce,2,73.85,7.0,3.6
S1658,Katelyn Powell,Female,24,Commerce,2,98.37,5.3,2.18
S1659,Judy Hill,Male,21,Engineering,2,86.94,7.6,3.06
S1660,Angela Donovan,Female,25,Commerce,2,74.91,5.5,3.84
S1661,Denise White,Male,20,Arts,3,73.19,6.5,3.86
S1662,William Henry,Male,18,Science,3,91.7,3.0,2.76
S1663,Kimberly Melendez,Female,19,Commerce,2,53.53,2.2,2.29
S1664,Barbara Goodman,Female,20,Arts,1,98.92,2.7,3.96
S1665,Jennifer Mcbride,Female,19,Arts,4,59.25,3.3,2.82
S1666,James Pugh,Male,23,Arts,3,87.18,7.2,2.4
S1667,Benjamin Mcintosh,Female,25,Commerce,4,99.45,2.0,3.1
S1668,Kristen Peterson,Male,24,Arts,2,77.22,5.2,3.19
S1669,Brittany Mathis DDS,Male,19,Science,4,53.8,2.9,2.43
S1670,Calvin Wong,Male,25,Arts,4,61.85,4.8,2.65
S1671,Scott Bennett,Female,18,Arts,1,51.4,1.3,2.02
S1672,Emma Rhodes,Female,23,Science,2,61.6,1.8,3.73
S1673,Mr. Corey Harris,Female,23,Arts,3,65.66,3.4,2.84
S1674,Walter Taylor,Female,22,Engineering,3,71.64,5.3,3.51
S1675,Adrienne Morris,Male,19,Commerce,3,93.78,3.5,3.16
